transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand
133,2670,8079,Colgate Toothpaste,Toothpaste,6,3.5,2024-08-09,6177,Justinfurt,241,22,185,4487,11,46,Male,28456,Bronze,Cash,False,None,Sunny,False,Friday,True,119,101
134,1918,5718,Colgate Mouthwash,Mouthwash,7,5.0,2024-10-05,7376,West Jasonland,260,48,122,6890,14,33,Other,74252,Silver,Credit Card,True,None,Sunny,False,Saturday,True,143,93
135,1230,6903,Colgate Toothpaste,Toothpaste,10,3.5,2024-06-05,6164,East Marie,315,49,101,6770,14,26,Male,45766,Bronze,Credit Card,True,None,Sunny,True,Wednesday,False,131,91
136,206,2389,Colgate Toothpaste,Toothpaste,9,3.5,2024-05-20,209,Jessemouth,325,37,167,1978,11,30,Male,119564,Platinum,Mobile Payment,False,None,Snowy,True,Monday,False,118,48
137,7231,2598,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-05-18,9148,Lake Ginatown,352,43,194,1738,3,35,Female,53517,Gold,Debit Card,False,Discount,Rainy,True,Saturday,True,99,41
138,9679,9101,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-08-14,7285,Riceborough,256,43,206,4947,8,59,Female,72864,Bronze,Mobile Payment,False,Discount,Cloudy,False,Wednesday,False,72,44
139,3329,9666,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-07-03,6716,Charleneberg,368,24,170,8263,9,38,Female,67215,Bronze,Mobile Payment,True,None,Rainy,True,Wednesday,True,104,97
140,6313,2302,Colgate Toothbrush,Toothbrush,5,2.0,2023-03-25,1741,Steelebury,207,31,164,6123,12,60,Male,104535,Gold,Debit Card,False,Discount,Cloudy,False,Saturday,False,116,113
141,1940,2987,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-05-03,567,Mcdanielmouth,280,48,106,2740,5,30,Male,77893,Bronze,Mobile Payment,True,Buy One Get One,Cloudy,True,Friday,True,135,105
142,6402,4628,Colgate Toothbrush,Toothbrush,8,2.0,2024-10-03,5773,Leeview,50,27,241,4603,9,24,Other,98446,Platinum,Debit Card,False,Buy One Get One,Snowy,True,Thursday,True,64,70
143,5782,827,Colgate Mouthwash,Mouthwash,7,5.0,2024-09-03,7901,Lake Tracyview,50,34,171,7677,5,47,Female,107914,Gold,Mobile Payment,False,Discount,Cloudy,True,Tuesday,False,61,83
144,2001,3144,Colgate Mouthwash,Mouthwash,6,5.0,2024-10-07,1762,West Jay,182,22,210,2963,14,52,Female,63986,Platinum,Debit Card,False,Discount,Rainy,False,Monday,True,98,47
145,4186,8025,Colgate Toothpaste,Toothpaste,2,3.5,2023-11-15,2482,Port Angelaburgh,213,46,279,992,6,34,Female,115606,Gold,Credit Card,False,Discount,Sunny,False,Wednesday,True,85,66
146,310,6820,Colgate Mouthwash,Mouthwash,3,5.0,2024-10-14,8028,New Sean,195,24,118,385,10,48,Other,115116,Bronze,Cash,True,Discount,Rainy,False,Monday,True,50,120
147,4204,9886,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-03-25,3795,South Joseshire,153,20,283,1563,6,55,Other,87660,Gold,Mobile Payment,True,None,Rainy,True,Monday,True,119,107
148,4240,8120,Colgate Toothbrush,Toothbrush,6,2.0,2024-11-10,3731,Riveraburgh,297,42,285,6266,2,66,Male,63383,Gold,Debit Card,False,None,Cloudy,False,Sunday,True,105,59
149,489,1687,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-11-11,7847,Lake Elizabethchester,442,31,300,8458,14,56,Male,101029,Bronze,Mobile Payment,False,None,Sunny,True,Saturday,False,71,67
150,7046,3473,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-08-27,7987,West Brandon,295,37,212,5346,6,64,Other,99678,Gold,Debit Card,True,Discount,Rainy,True,Tuesday,False,106,106
151,7531,7437,Colgate Toothbrush,Toothbrush,5,2.0,2023-05-28,5456,Andersenside,289,31,246,8241,14,67,Other,21063,Bronze,Cash,False,Discount,Sunny,True,Sunday,True,90,96
152,5468,7839,Colgate Toothbrush,Toothbrush,5,2.0,2024-06-07,8070,Maymouth,340,21,268,9574,6,30,Female,75838,Gold,Credit Card,True,Buy One Get One,Sunny,False,Friday,True,114,80
153,5322,2765,Colgate Toothbrush,Toothbrush,10,2.0,2024-02-06,4274,Onealfurt,190,38,298,7540,5,69,Female,50029,Gold,Credit Card,True,Discount,Cloudy,True,Tuesday,False,96,136
154,3458,8531,Colgate Mouthwash,Mouthwash,5,5.0,2023-10-17,2312,Lake Jeanne,333,22,213,271,9,48,Other,119484,Silver,Mobile Payment,True,Discount,Snowy,True,Tuesday,False,102,139
155,2106,8640,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-12-17,2990,Nataliemouth,155,35,168,9388,6,64,Other,113603,Platinum,Cash,True,None,Rainy,True,Tuesday,False,105,116
156,8854,5578,Colgate Mouthwash,Mouthwash,6,5.0,2024-07-06,3742,Williamview,444,40,287,2188,11,42,Male,111848,Silver,Mobile Payment,True,Buy One Get One,Rainy,False,Saturday,False,142,53
157,9037,7193,Colgate Toothbrush,Toothbrush,2,2.0,2024-01-11,6289,Meltonbury,181,46,201,5630,8,25,Other,94798,Silver,Debit Card,False,Discount,Sunny,False,Thursday,True,122,133
158,2276,4673,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-03-22,8221,Turnerchester,241,23,207,1038,3,69,Other,79319,Platinum,Cash,True,Buy One Get One,Rainy,True,Wednesday,True,134,105
159,365,7442,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-09-27,7688,Lake Natasha,356,45,100,8809,11,38,Other,81674,Platinum,Credit Card,False,Discount,Sunny,True,Friday,True,60,51
160,5571,5797,Colgate Toothbrush,Toothbrush,3,2.0,2024-02-14,8777,Port Keithville,381,26,220,8509,10,21,Male,71091,Gold,Cash,True,None,Rainy,False,Wednesday,True,107,44
161,2538,2072,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-02-15,2648,Cantushire,370,48,199,7901,10,43,Other,115574,Silver,Cash,False,Discount,Rainy,False,Wednesday,False,97,43
162,5234,8633,Colgate Toothpaste,Toothpaste,8,3.5,2024-03-01,6928,Jamietown,402,37,169,4698,7,69,Female,114650,Silver,Debit Card,False,None,Snowy,True,Friday,False,110,129
163,8069,6402,Colgate Toothbrush,Toothbrush,7,2.0,2024-04-25,6328,West Tinatown,330,49,100,3928,3,24,Male,85492,Silver,Mobile Payment,False,Discount,Cloudy,False,Thursday,True,79,70
164,4000,9984,Colgate Toothbrush,Toothbrush,9,2.0,2024-05-07,5186,Murphyborough,55,43,284,5763,4,50,Female,87910,Bronze,Credit Card,False,Discount,Cloudy,False,Tuesday,True,113,44
165,2530,1647,Colgate Mouthwash,Mouthwash,2,5.0,2024-12-29,7027,Port Anthonyborough,368,38,176,4815,7,40,Male,55009,Silver,Debit Card,False,Discount,Cloudy,True,Sunday,False,69,43
166,8341,9079,Colgate Toothbrush,Toothbrush,4,2.0,2024-08-10,6654,Port Donaldstad,384,46,222,6681,7,61,Male,32595,Silver,Mobile Payment,True,Discount,Rainy,False,Saturday,False,124,122
167,3564,1825,Colgate Whitening Strips,Teeth Whitening,9,25.0,2023-05-19,6351,Justintown,69,48,200,9208,6,37,Male,26126,Silver,Debit Card,False,Discount,Sunny,True,Friday,True,127,71
168,8406,4237,Colgate Mouthwash,Mouthwash,7,5.0,2024-03-12,3911,Samanthaberg,120,41,204,4187,4,55,Other,84942,Platinum,Mobile Payment,True,Discount,Cloudy,True,Tuesday,False,100,115
169,5037,832,Colgate Mouthwash,Mouthwash,6,5.0,2023-08-28,3073,Hurstbury,201,29,164,4062,2,51,Female,81612,Bronze,Credit Card,False,Discount,Snowy,False,Monday,True,111,127
170,3655,4273,Colgate Whitening Strips,Teeth Whitening,1,25.0,2023-09-16,3643,South Peterbury,367,24,103,8246,6,23,Other,52382,Silver,Credit Card,False,None,Sunny,True,Saturday,True,116,84
171,8887,6014,Colgate Mouthwash,Mouthwash,8,5.0,2024-08-28,480,Johnsonview,94,43,117,8785,12,23,Female,75590,Platinum,Debit Card,True,Buy One Get One,Cloudy,True,Wednesday,False,140,115
172,4582,1123,Colgate Whitening Strips,Teeth Whitening,7,25.0,2024-09-28,6582,Lindseybury,452,29,259,7409,12,36,Other,52911,Bronze,Credit Card,True,Discount,Sunny,False,Saturday,False,122,83
173,3217,4044,Colgate Toothbrush,Toothbrush,10,2.0,2023-03-01,1122,West Melissa,170,43,175,2843,4,20,Male,22624,Bronze,Mobile Payment,True,Buy One Get One,Sunny,True,Wednesday,False,115,73
174,3064,4749,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-11-16,4294,Ramirezshire,97,23,276,5625,3,49,Male,73319,Gold,Mobile Payment,False,Buy One Get One,Snowy,True,Saturday,False,64,60
175,4914,9382,Colgate Toothbrush,Toothbrush,2,2.0,2024-09-23,3103,Lake Mark,368,25,196,5590,2,43,Female,94917,Silver,Credit Card,False,None,Sunny,False,Monday,False,125,101
176,4265,547,Colgate Toothpaste,Toothpaste,3,3.5,2024-09-12,5227,Vincentmouth,439,25,158,944,8,63,Other,57259,Silver,Mobile Payment,False,Buy One Get One,Cloudy,True,Thursday,True,111,57
177,1340,5779,Colgate Toothpaste,Toothpaste,6,3.5,2024-08-25,3131,Ashleyville,87,49,237,2919,3,39,Male,55531,Silver,Mobile Payment,False,Buy One Get One,Rainy,True,Sunday,False,137,135
178,463,75,Colgate Toothbrush,Toothbrush,2,2.0,2023-01-26,2365,Wardbury,437,27,100,4134,6,36,Male,38995,Silver,Cash,False,Buy One Get One,Cloudy,False,Thursday,True,133,90
179,4190,5581,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-10-17,1172,Delgadoport,114,34,217,9576,5,24,Male,23551,Silver,Cash,False,None,Sunny,False,Tuesday,True,140,63
180,819,4004,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-12-05,6381,Kimberlyport,359,33,150,4552,13,36,Male,74395,Bronze,Cash,True,Discount,Snowy,False,Thursday,False,111,120
181,5167,4042,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-11-10,7528,Courtneyfort,450,37,175,3743,12,36,Female,38388,Silver,Debit Card,False,Buy One Get One,Snowy,False,Sunday,True,137,74
182,1923,5878,Colgate Toothpaste,Toothpaste,4,3.5,2024-10-06,8216,Travisville,314,34,231,697,14,43,Other,44819,Platinum,Credit Card,True,None,Cloudy,True,Sunday,True,92,56
183,4400,4332,Colgate Toothbrush,Toothbrush,4,2.0,2024-09-27,4413,Austinborough,240,30,136,2822,5,28,Other,70693,Silver,Debit Card,False,None,Rainy,False,Friday,False,125,122
184,1845,6217,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-11-18,4308,Port Vickiemouth,337,38,111,3823,13,27,Other,63099,Platinum,Mobile Payment,False,Buy One Get One,Cloudy,False,Monday,False,143,130
185,950,357,Colgate Toothbrush,Toothbrush,5,2.0,2023-05-21,3004,Williamsside,397,43,163,4592,9,27,Male,85696,Gold,Credit Card,True,Buy One Get One,Sunny,False,Sunday,False,116,99
186,3808,3872,Colgate Toothbrush,Toothbrush,5,2.0,2023-10-27,1412,Sanchezland,367,43,299,9983,11,41,Female,114950,Silver,Credit Card,False,Buy One Get One,Sunny,True,Friday,False,101,40
187,896,4452,Colgate Mouthwash,Mouthwash,10,5.0,2024-03-20,6320,Christophershire,188,41,131,568,7,41,Other,49459,Gold,Cash,False,Discount,Cloudy,True,Wednesday,True,54,76
188,6684,5149,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-02-02,931,West Keithfort,192,50,128,4201,7,59,Male,43857,Bronze,Credit Card,True,Discount,Cloudy,False,Friday,False,62,94
189,3549,6871,Colgate Mouthwash,Mouthwash,10,5.0,2024-01-25,7366,Amberhaven,191,45,180,9493,7,62,Other,106495,Platinum,Debit Card,False,Discount,Rainy,False,Thursday,False,68,47
190,5501,5017,Colgate Toothbrush,Toothbrush,7,2.0,2023-12-08,5542,Port Ronald,180,24,158,9503,7,26,Male,71784,Bronze,Cash,True,Discount,Rainy,True,Friday,True,111,43
191,4479,5669,Colgate Toothbrush,Toothbrush,4,2.0,2023-07-20,2639,West Rickyport,106,44,145,7854,14,29,Female,58295,Platinum,Credit Card,False,None,Cloudy,True,Thursday,True,63,58
192,7917,8639,Colgate Toothpaste,Toothpaste,10,3.5,2024-12-05,3639,Ashleymouth,353,41,223,1404,10,63,Female,28336,Bronze,Credit Card,False,Discount,Rainy,True,Thursday,False,68,78
193,461,6813,Colgate Toothbrush,Toothbrush,8,2.0,2024-04-28,9450,Port Jamesport,280,25,246,8768,13,51,Male,95532,Bronze,Credit Card,False,None,Snowy,False,Sunday,False,90,91
194,5714,5727,Colgate Mouthwash,Mouthwash,5,5.0,2023-06-29,8875,Mooreburgh,201,20,110,5505,8,54,Other,26189,Bronze,Cash,False,None,Snowy,True,Thursday,True,146,135
195,600,2037,Colgate Whitening Strips,Teeth Whitening,7,25.0,2023-08-07,2692,Port Wendychester,278,46,176,5285,3,32,Female,72356,Bronze,Debit Card,True,Buy One Get One,Rainy,False,Monday,True,110,107
196,5934,6647,Colgate Whitening Strips,Teeth Whitening,6,25.0,2024-08-16,4731,North Peggyport,316,47,175,6799,8,22,Female,60316,Platinum,Debit Card,True,Discount,Snowy,True,Friday,False,85,88
197,6949,2460,Colgate Toothbrush,Toothbrush,10,2.0,2024-03-15,3740,East Stephanie,164,30,258,116,2,35,Female,53908,Bronze,Credit Card,True,Buy One Get One,Sunny,True,Friday,True,118,90
198,2696,6317,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-03-28,1139,South Kristopherbury,53,23,245,2821,13,32,Male,81671,Platinum,Credit Card,False,Buy One Get One,Cloudy,True,Tuesday,False,115,55
199,9860,2098,Colgate Whitening Strips,Teeth Whitening,1,25.0,2023-09-02,1592,North Elizabethstad,498,30,206,1206,13,47,Male,31887,Gold,Debit Card,True,Buy One Get One,Cloudy,True,Saturday,False,120,133
200,9626,1439,Colgate Toothpaste,Toothpaste,6,3.5,2023-08-30,6763,Brendahaven,129,24,189,4282,2,32,Other,63728,Gold,Mobile Payment,True,None,Sunny,False,Wednesday,False,112,102
201,3793,8357,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-02-06,1498,Port Max,445,50,172,8046,2,52,Male,60805,Platinum,Cash,True,Discount,Sunny,False,Monday,True,64,119
202,7771,2239,Colgate Toothbrush,Toothbrush,7,2.0,2023-04-24,6782,Amandaborough,55,33,199,2880,6,20,Other,54849,Platinum,Mobile Payment,True,Buy One Get One,Rainy,False,Monday,True,136,53
203,9621,2088,Colgate Toothbrush,Toothbrush,3,2.0,2023-09-02,4729,Port Johntown,422,38,262,331,7,50,Female,31501,Gold,Mobile Payment,False,Buy One Get One,Sunny,False,Saturday,True,95,98
204,7267,4759,Colgate Whitening Strips,Teeth Whitening,9,25.0,2024-04-11,6894,Martinezborough,210,22,236,1634,14,61,Other,117372,Gold,Cash,False,Buy One Get One,Rainy,False,Thursday,False,85,114
205,6031,1037,Colgate Toothpaste,Toothpaste,7,3.5,2024-08-13,3649,Tammyland,459,20,144,8405,12,43,Male,40723,Silver,Debit Card,False,Discount,Snowy,False,Tuesday,True,122,59
206,1769,4923,Colgate Toothpaste,Toothpaste,7,3.5,2023-02-25,2205,Brownmouth,331,38,149,3117,8,37,Female,27853,Silver,Cash,False,Buy One Get One,Rainy,False,Saturday,True,92,130
207,76,7343,Colgate Whitening Strips,Teeth Whitening,8,25.0,2023-08-19,5305,Port Robertfurt,302,46,123,6236,8,54,Female,40494,Platinum,Cash,True,Buy One Get One,Snowy,False,Saturday,True,79,49
208,5588,2571,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-04-16,9765,Lake Michael,167,40,196,28,3,64,Male,45678,Gold,Cash,True,Buy One Get One,Snowy,False,Sunday,False,52,135
209,578,7618,Colgate Toothpaste,Toothpaste,1,3.5,2025-01-01,4236,Thompsonside,414,30,121,1513,9,61,Female,75208,Bronze,Debit Card,True,Discount,Sunny,False,Wednesday,False,116,95
210,2390,9050,Colgate Toothpaste,Toothpaste,1,3.5,2024-09-16,4715,East Joseph,424,47,152,6601,5,30,Other,57292,Bronze,Debit Card,False,Discount,Snowy,False,Monday,True,96,137
211,3915,1150,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-04-20,285,East David,124,32,240,2692,11,22,Other,106010,Silver,Cash,True,Buy One Get One,Cloudy,True,Thursday,True,95,118
212,1019,6749,Colgate Mouthwash,Mouthwash,3,5.0,2024-12-20,572,East Sandra,373,21,123,3764,8,42,Other,39588,Bronze,Credit Card,False,Discount,Sunny,True,Friday,False,128,113
213,1417,8347,Colgate Toothpaste,Toothpaste,8,3.5,2024-12-24,6624,Jamesburgh,178,23,120,6281,7,29,Female,113244,Bronze,Debit Card,False,None,Snowy,False,Tuesday,True,107,71
214,5390,4709,Colgate Mouthwash,Mouthwash,8,5.0,2024-02-02,4166,New Amy,470,37,217,5353,2,44,Other,36389,Platinum,Mobile Payment,False,Discount,Cloudy,True,Friday,True,111,137
215,5577,7092,Colgate Toothbrush,Toothbrush,3,2.0,2023-11-07,3194,Port Devin,479,30,289,7972,3,38,Male,24328,Silver,Credit Card,True,Discount,Sunny,True,Tuesday,False,133,64
216,1579,9935,Colgate Toothpaste,Toothpaste,5,3.5,2024-05-16,957,North Donna,277,24,187,1771,14,19,Female,53856,Bronze,Cash,False,Discount,Sunny,True,Thursday,False,60,76
217,6414,1289,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-06-04,2703,Lopezshire,181,32,207,9089,10,36,Male,61092,Platinum,Mobile Payment,False,None,Rainy,False,Sunday,False,74,117
218,5737,3634,Colgate Mouthwash,Mouthwash,8,5.0,2023-12-16,8874,Shawnbury,484,39,172,1859,7,65,Male,70586,Platinum,Credit Card,True,Discount,Snowy,True,Saturday,False,52,64
219,3461,9005,Colgate Toothbrush,Toothbrush,2,2.0,2024-01-01,4611,Nelsonchester,109,46,256,8951,6,51,Female,114558,Gold,Debit Card,False,Discount,Snowy,True,Monday,False,105,101
220,5040,8248,Colgate Mouthwash,Mouthwash,8,5.0,2024-10-11,2119,Contrerasburgh,396,50,226,358,14,27,Male,39417,Gold,Debit Card,False,None,Rainy,False,Friday,False,135,124
221,4991,2377,Colgate Mouthwash,Mouthwash,4,5.0,2023-03-08,9537,North Heatherburgh,432,36,260,2456,13,22,Other,44434,Platinum,Cash,True,Buy One Get One,Cloudy,True,Wednesday,True,52,95
222,2275,7185,Colgate Toothbrush,Toothbrush,7,2.0,2023-03-29,7270,South David,203,39,202,1489,4,29,Female,79134,Silver,Credit Card,False,None,Rainy,False,Wednesday,True,87,135
223,6379,5470,Colgate Toothbrush,Toothbrush,3,2.0,2024-05-18,7480,Tinaton,78,32,106,5944,8,26,Other,93988,Gold,Cash,False,Buy One Get One,Rainy,True,Saturday,True,106,44
224,9472,759,Colgate Toothbrush,Toothbrush,9,2.0,2024-08-15,4691,West Christina,138,29,116,8792,12,41,Other,74751,Silver,Debit Card,True,None,Rainy,False,Thursday,False,78,73
225,3735,9164,Colgate Toothbrush,Toothbrush,9,2.0,2024-08-08,1158,Lake Karen,284,42,118,3488,8,49,Male,75286,Bronze,Debit Card,True,Discount,Sunny,False,Thursday,False,95,115
226,9765,1679,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-03-18,9721,Gardnerside,439,48,184,6305,8,48,Male,107440,Platinum,Credit Card,False,Buy One Get One,Cloudy,False,Monday,True,88,96
227,4323,4622,Colgate Mouthwash,Mouthwash,1,5.0,2024-02-12,2933,North Traceyfurt,178,23,266,4478,5,44,Female,21503,Silver,Mobile Payment,True,Buy One Get One,Sunny,True,Monday,True,88,77
228,8951,9911,Colgate Toothbrush,Toothbrush,6,2.0,2024-08-07,9804,West Martinmouth,326,46,268,488,3,43,Male,81440,Platinum,Mobile Payment,False,Buy One Get One,Sunny,True,Wednesday,True,128,121
229,6083,1193,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-05-19,171,Joshuafurt,107,32,161,2312,5,20,Other,53904,Silver,Mobile Payment,True,Buy One Get One,Rainy,True,Sunday,False,144,44
230,479,6168,Colgate Toothbrush,Toothbrush,2,2.0,2024-05-02,7952,East Robertmouth,359,24,247,4845,5,39,Male,109072,Silver,Cash,False,None,Snowy,True,Thursday,False,81,50
231,1275,5215,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-03-28,7158,West Sergioville,199,33,248,153,14,18,Female,51761,Bronze,Cash,True,None,Rainy,False,Thursday,False,83,49
232,8523,8094,Colgate Mouthwash,Mouthwash,5,5.0,2024-05-03,3365,Matthewland,309,50,134,8310,14,61,Male,96219,Silver,Cash,False,Buy One Get One,Cloudy,True,Friday,True,96,45
233,6488,5640,Colgate Toothbrush,Toothbrush,5,2.0,2024-12-20,7192,Holmesmouth,357,47,171,6829,2,30,Other,102382,Gold,Mobile Payment,False,Discount,Cloudy,True,Friday,True,122,65
234,6255,8200,Colgate Mouthwash,Mouthwash,5,5.0,2023-01-13,7111,Lake Nathan,463,32,116,7491,3,24,Other,100855,Platinum,Mobile Payment,True,Discount,Snowy,True,Friday,True,68,127
235,86,6176,Colgate Mouthwash,Mouthwash,9,5.0,2024-03-26,5198,Leeview,208,35,276,9485,14,31,Female,54625,Silver,Mobile Payment,True,None,Sunny,True,Tuesday,False,133,90
236,4196,4469,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-04-04,4573,North Lauren,109,23,165,7055,7,63,Male,28486,Platinum,Cash,False,Discount,Rainy,False,Tuesday,True,132,131
237,4669,6895,Colgate Mouthwash,Mouthwash,7,5.0,2023-07-05,9916,Port Cindytown,155,37,137,8416,4,57,Female,114053,Gold,Cash,True,None,Cloudy,True,Wednesday,False,104,124
238,8386,8047,Colgate Toothbrush,Toothbrush,10,2.0,2023-05-26,4649,Port Michael,83,41,175,1894,7,62,Other,79159,Bronze,Credit Card,False,None,Cloudy,True,Friday,True,116,102
239,2665,1737,Colgate Mouthwash,Mouthwash,8,5.0,2024-02-15,1638,Aguilarton,73,41,235,8230,7,57,Female,100282,Platinum,Debit Card,True,Discount,Cloudy,False,Thursday,False,121,104
240,81,7551,Colgate Mouthwash,Mouthwash,5,5.0,2024-03-28,2566,Jennifermouth,185,21,202,9445,10,51,Male,119272,Bronze,Debit Card,False,Buy One Get One,Rainy,False,Thursday,True,128,66
241,6712,6709,Colgate Mouthwash,Mouthwash,7,5.0,2024-02-11,297,Ianfurt,364,25,279,2606,13,67,Other,104576,Bronze,Mobile Payment,False,Buy One Get One,Sunny,True,Sunday,False,99,134
242,8269,8386,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-06-22,1857,Robertsonton,330,47,227,9875,9,29,Female,45873,Gold,Mobile Payment,False,None,Snowy,True,Saturday,True,109,92
243,1862,4731,Colgate Whitening Strips,Teeth Whitening,6,25.0,2024-03-15,4275,East Michael,475,35,236,3148,7,29,Female,72245,Bronze,Debit Card,True,Buy One Get One,Rainy,False,Friday,True,114,126
244,4847,5018,Colgate Toothpaste,Toothpaste,5,3.5,2024-06-14,5216,Alyssamouth,273,44,196,1389,3,30,Male,33717,Bronze,Credit Card,False,None,Rainy,False,Friday,False,109,102
245,181,216,Colgate Toothbrush,Toothbrush,4,2.0,2023-11-23,5737,Lake Joseph,385,27,228,225,7,24,Male,98139,Gold,Mobile Payment,False,Buy One Get One,Rainy,False,Thursday,False,87,84
246,3462,1837,Colgate Whitening Strips,Teeth Whitening,9,25.0,2023-05-09,1047,East Cynthia,429,24,100,1692,12,49,Male,23358,Platinum,Cash,False,None,Snowy,False,Tuesday,True,51,86
247,5205,169,Colgate Toothpaste,Toothpaste,5,3.5,2024-11-06,5656,Angelatown,489,41,213,347,14,27,Male,60201,Platinum,Mobile Payment,True,None,Cloudy,True,Wednesday,False,148,107
248,9596,5047,Colgate Mouthwash,Mouthwash,5,5.0,2023-08-19,5791,Watkinsbury,222,31,279,4339,6,22,Other,47523,Platinum,Cash,False,Discount,Rainy,False,Saturday,True,55,101
249,1419,6423,Colgate Toothbrush,Toothbrush,5,2.0,2023-10-24,1525,Lake Christopher,99,49,194,1528,3,44,Female,118501,Gold,Cash,True,Buy One Get One,Sunny,False,Tuesday,True,115,42
